product_name,overall_rating,no_ratings,no_reviews,rating,brand
acer chromebook intel celeron dual core n4500 - (8 gb/128 gb e...,3.7,1905,125,5,acer
acer chromebook intel celeron dual core n4500 - (8 gb/128 gb e...,3.7,1905,125,5,acer
acer chromebook intel celeron dual core n4500 - (8 gb/128 gb e...,3.7,1905,125,3,acer
acer chromebook intel celeron dual core n4500 - (8 gb/128 gb e...,3.7,1905,125,1,acer
acer chromebook intel celeron dual core n4500 - (8 gb/128 gb e...,3.7,1905,125,4,acer
acer chromebook intel celeron dual core n4500 - (8 gb/128 gb e...,3.7,1905,125,5,acer
acer chromebook intel celeron dual core n4500 - (8 gb/128 gb e...,3.7,1905,125,5,acer
acer chromebook intel celeron dual core n4500 - (8 gb/128 gb e...,3.7,1905,125,1,acer
acer chromebook intel celeron dual core n4500 - (8 gb/128 gb e...,3.7,1905,125,4,acer
acer chromebook intel celeron dual core n4500 - (8 gb/128 gb e...,3.7,1905,125,3,acer
acer chromebook intel celeron dual core n4500 - (8 gb/128 gb e...,3.7,1905,125,1,acer
acer chromebook intel celeron dual core n4500 - (8 gb/128 gb e...,3.7,1905,125,1,acer
acer chromebook intel celeron dual core n4500 - (8 gb/128 gb e...,3.7,1905,125,1,acer
acer chromebook intel celeron dual core n4500 - (8 gb/128 gb e...,3.7,1905,125,5,acer
acer chromebook intel celeron dual core n4500 - (8 gb/128 gb e...,3.7,1905,125,3,acer
acer chromebook intel celeron dual core n4500 - (8 gb/128 gb e...,3.7,1905,125,1,acer
acer chromebook intel celeron dual core n4500 - (8 gb/128 gb e...,3.7,1905,125,1,acer
acer chromebook intel celeron dual core n4500 - (8 gb/128 gb e...,3.7,1905,125,3,acer
acer chromebook intel celeron dual core n4500 - (8 gb/128 gb e...,3.7,1905,125,5,acer
acer chromebook intel celeron dual core n4500 - (8 gb/128 gb e...,3.7,1905,125,4,acer
acer chromebook intel celeron dual core n4500 - (8 gb/128 gb e...,3.7,1905,125,4,acer
acer chromebook intel celeron dual core n4500 - (8 gb/128 gb e...,3.7,1905,125,1,acer
acer chromebook intel celeron dual core n4500 - (8 gb/128 gb e...,3.7,1905,125,3,acer
acer chromebook intel celeron dual core n4500 - (8 gb/128 gb e...,3.7,1905,125,5,acer
acer chromebook intel celeron dual core n4500 - (8 gb/128 gb e...,3.7,1905,125,5,acer
acer chromebook intel celeron dual core n4500 - (8 gb/128 gb e...,3.7,1905,125,4,acer
acer chromebook intel celeron dual core n4500 - (8 gb/128 gb e...,3.7,1905,125,5,acer
acer chromebook intel celeron dual core n4500 - (8 gb/128 gb e...,3.7,1905,125,5,acer
acer chromebook intel celeron dual core n4500 - (8 gb/128 gb e...,3.7,1905,125,5,acer
acer chromebook intel celeron dual core n4500 - (8 gb/128 gb e...,3.7,1905,125,4,acer
acer chromebook intel celeron dual core n4500 - (8 gb/128 gb e...,3.7,1905,125,1,acer
acer chromebook intel celeron dual core n4500 - (8 gb/128 gb e...,3.7,1905,125,5,acer
acer chromebook intel celeron dual core n4500 - (8 gb/128 gb e...,3.7,1905,125,5,acer
acer chromebook intel celeron dual core n4500 - (8 gb/128 gb e...,3.7,1905,125,3,acer
acer chromebook intel celeron dual core n4500 - (8 gb/128 gb e...,3.7,1905,125,5,acer
acer chromebook intel celeron dual core n4500 - (8 gb/128 gb e...,3.7,1905,125,5,acer
acer chromebook intel celeron dual core n4500 - (8 gb/128 gb e...,3.7,1905,125,5,acer
acer chromebook intel celeron dual core n4500 - (8 gb/128 gb e...,3.7,1905,125,5,acer
acer chromebook intel celeron dual core n4500 - (8 gb/128 gb e...,3.7,1905,125,5,acer
acer chromebook intel celeron dual core n4500 - (8 gb/128 gb e...,3.7,1905,125,5,acer
acer chromebook intel celeron dual core n4500 - (8 gb/128 gb e...,3.7,1905,125,5,acer
acer chromebook intel celeron dual core n4500 - (8 gb/128 gb e...,3.7,1905,125,1,acer
acer chromebook intel celeron dual core n4500 - (8 gb/128 gb e...,3.7,1905,125,5,acer
acer chromebook intel celeron dual core n4500 - (8 gb/128 gb e...,3.7,1905,125,4,acer
acer chromebook intel celeron dual core n4500 - (8 gb/128 gb e...,3.7,1905,125,4,acer
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,4,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,4,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,4,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,4,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,3,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,4,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,3,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,4,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,4,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,4,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,4,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,3,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,4,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,3,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,4,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,4,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,4,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,3,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,3,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,4,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,4,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,4,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,4,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,4,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,3,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,4,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,4,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,4,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,4,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,4,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,4,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,4,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,4,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,4,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,4,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,4,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,4,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,4,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,4,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,3,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,3,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,3,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,4,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,3,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,4,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,4,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,4,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,4,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,4,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,4,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,4,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,4,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,4,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,4,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,4,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,4,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,4,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,4,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,3,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,3,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,3,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,3,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,3,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,3,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,4,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,1,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,1,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,3,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,4,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,1,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,3,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,1,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,3,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,1,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,3,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,4,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,3,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,4,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,1,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,3,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,3,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,1,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,1,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,1,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,1,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,4,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,4,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,4,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,1,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,2,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,3,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,4,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,4,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,3,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,1,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
lenovo ideapad slim 1 amd ryzen 5 hexa core 5500u - (16 gb/512...,4.2,5705,501,5,lenovo
asus vivobook 15 intel core i5 12th gen 1235u - (8 gb/512 gb s...,4.2,5789,310,5,asus
asus vivobook 15 intel core i5 12th gen 1235u - (8 gb/512 gb s...,4.2,5789,310,4,asus
asus vivobook 15 intel core i5 12th gen 1235u - (8 gb/512 gb s...,4.2,5789,310,4,asus
asus vivobook 15 intel core i5 12th gen 1235u - (8 gb/512 gb s...,4.2,5789,310,5,asus
asus vivobook 15 intel core i5 12th gen 1235u - (8 gb/512 gb s...,4.2,5789,310,5,asus
asus vivobook 15 intel core i5 12th gen 1235u - (8 gb/512 gb s...,4.2,5789,310,5,asus
asus vivobook 15 intel core i5 12th gen 1235u - (8 gb/512 gb s...,4.2,5789,310,3,asus
asus vivobook 15 intel core i5 12th gen 1235u - (8 gb/512 gb s...,4.2,5789,310,3,asus
asus vivobook 15 intel core i5 12th gen 1235u - (8 gb/512 gb s...,4.2,5789,310,4,asus
asus vivobook 15 intel core i5 12th gen 1235u - (8 gb/512 gb s...,4.2,5789,310,5,asus
asus vivobook 15 intel core i5 12th gen 1235u - (8 gb/512 gb s...,4.2,5789,310,4,asus
asus vivobook 15 intel core i5 12th gen 1235u - (8 gb/512 gb s...,4.2,5789,310,5,asus
asus vivobook 15 intel core i5 12th gen 1235u - (8 gb/512 gb s...,4.2,5789,310,3,asus
asus vivobook 15 intel core i5 12th gen 1235u - (8 gb/512 gb s...,4.2,5789,310,3,asus
asus vivobook 15 intel core i5 12th gen 1235u - (8 gb/512 gb s...,4.2,5789,310,5,asus
asus vivobook 15 intel core i5 12th gen 1235u - (8 gb/512 gb s...,4.2,5789,310,5,asus
asus vivobook 15 intel core i5 12th gen 1235u - (8 gb/512 gb s...,4.2,5789,310,5,asus
asus vivobook 15 intel core i5 12th gen 1235u - (8 gb/512 gb s...,4.2,5789,310,5,asus
asus vivobook 15 intel core i5 12th gen 1235u - (8 gb/512 gb s...,4.2,5789,310,5,asus
asus vivobook 15 intel core i5 12th gen 1235u - (8 gb/512 gb s...,4.2,5789,310,5,asus
asus vivobook 15 intel core i5 12th gen 1235u - (8 gb/512 gb s...,4.2,5789,310,2,asus
asus vivobook 15 intel core i5 12th gen 1235u - (8 gb/512 gb s...,4.2,5789,310,4,asus
asus vivobook 15 intel core i5 12th gen 1235u - (8 gb/512 gb s...,4.2,5789,310,4,asus
asus vivobook 15 intel core i5 12th gen 1235u - (8 gb/512 gb s...,4.2,5789,310,4,asus
asus vivobook 15 intel core i5 12th gen 1235u - (8 gb/512 gb s...,4.2,5789,310,4,asus
asus vivobook 15 intel core i5 12th gen 1235u - (8 gb/512 gb s...,4.2,5789,310,4,asus
asus vivobook 15 intel core i5 12th gen 1235u - (8 gb/512 gb s...,4.2,5789,310,5,asus
asus vivobook 15 intel core i5 12th gen 1235u - (8 gb/512 gb s...,4.2,5789,310,5,asus
asus vivobook 15 intel core i5 12th gen 1235u - (8 gb/512 gb s...,4.2,5789,310,5,asus
asus vivobook 15 intel core i5 12th gen 1235u - (8 gb/512 gb s...,4.2,5789,310,4,asus
asus vivobook 15 intel core i5 12th gen 1235u - (8 gb/512 gb s...,4.2,5789,310,5,asus
asus vivobook 15 intel core i5 12th gen 1235u - (8 gb/512 gb s...,4.2,5789,310,4,asus
asus vivobook 15 intel core i5 12th gen 1235u - (8 gb/512 gb s...,4.2,5789,310,3,asus
asus vivobook 15 intel core i5 12th gen 1235u - (8 gb/512 gb s...,4.2,5789,310,3,asus
asus vivobook 15 intel core i5 12th gen 1235u - (8 gb/512 gb s...,4.2,5789,310,4,asus
asus vivobook 15 intel core i5 12th gen 1235u - (8 gb/512 gb s...,4.2,5789,310,4,asus
asus vivobook 15 intel core i5 12th gen 1235u - (8 gb/512 gb s...,4.2,5789,310,4,asus
